CompositeId,Refactorings,Project,Previous Commit,Current Commit,Smell Type,Smell Before,Smell After,Smells Added,Smells Removed,Smells Not Affected
820,"['Extract Method', 'Extract Method', 'Rename Variable', 'Change Parameter Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable']",jgit,21b3a16ab7692230ca7e435f99f0623e21aa353c,68ccc5d2137322118ed2a55f355e014a3670293a,IntensiveCoupling,3,3,0,0,3
820,"['Extract Method', 'Extract Method', 'Rename Variable', 'Change Parameter Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable']",jgit,21b3a16ab7692230ca7e435f99f0623e21aa353c,68ccc5d2137322118ed2a55f355e014a3670293a,DispersedCoupling,3,3,0,0,3
820,"['Extract Method', 'Extract Method', 'Rename Variable', 'Change Parameter Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable']",jgit,21b3a16ab7692230ca7e435f99f0623e21aa353c,68ccc5d2137322118ed2a55f355e014a3670293a,MessageChain,0,4,4,0,0
840,"['Change Return Type', 'Extract Method']",jgit,e0531ace35b9c8eca9ded0a7b1540de3c49dbde6,b8e763fc19fd20d1c846bf538532907cf542ce46,FeatureEnvy,1,2,1,0,1
840,"['Change Return Type', 'Extract Method']",jgit,e0531ace35b9c8eca9ded0a7b1540de3c49dbde6,b8e763fc19fd20d1c846bf538532907cf542ce46,LongMethod,1,0,0,1,0
840,"['Change Return Type', 'Extract Method']",jgit,e0531ace35b9c8eca9ded0a7b1540de3c49dbde6,b8e763fc19fd20d1c846bf538532907cf542ce46,IntensiveCoupling,1,1,0,0,1
840,"['Change Return Type', 'Extract Method']",jgit,e0531ace35b9c8eca9ded0a7b1540de3c49dbde6,b8e763fc19fd20d1c846bf538532907cf542ce46,ShotgunSurgery,1,0,0,1,0
840,"['Change Return Type', 'Extract Method']",jgit,e0531ace35b9c8eca9ded0a7b1540de3c49dbde6,b8e763fc19fd20d1c846bf538532907cf542ce46,LongParameterList,0,1,1,0,0
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,LongMethod,5,1,0,4,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,DispersedCoupling,1,0,0,1,0
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,IntensiveCoupling,3,1,0,2,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,FeatureEnvy,8,1,0,7,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,LongParameterList,0,1,1,0,0
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,LongMethod,5,1,0,4,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,DispersedCoupling,1,0,0,1,0
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,IntensiveCoupling,3,1,0,2,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,FeatureEnvy,8,1,0,7,1
1094,"['Change Parameter Type', 'Move Method', 'Rename Parameter', 'Change Parameter Type']",jgit,4de8a84671a16a3d70ed074b6f02326fb85af1d1,cc37cb777e57f6a5a8e0068945d322ac0f6834e2,LongParameterList,0,1,1,0,0
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,FeatureEnvy,15,14,0,1,14
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,IntensiveCoupling,5,5,0,0,5
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,ShotgunSurgery,1,1,0,0,1
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,MessageChain,1,1,0,0,1
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,LongParameterList,2,4,2,0,2
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,LongMethod,3,3,0,0,3
1115,"['Move Attribute', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Attribute']",jgit,bbfa4c9b2c1df1471b48bed5a130d1d97aecb82e,b37b7e69cd3857b1c4463008a034b78870007497,DispersedCoupling,2,2,0,0,2
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,FeatureEnvy,8,4,0,4,4
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,DispersedCoupling,2,0,0,2,0
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,LongMethod,4,3,0,1,3
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,LongParameterList,4,5,1,0,4
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,MessageChain,0,1,1,0,0
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,FeatureEnvy,8,4,0,4,4
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,DispersedCoupling,2,0,0,2,0
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,LongMethod,4,3,0,1,3
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,LongParameterList,4,5,1,0,4
1118,"['Extract Class', 'Change Variable Type', 'Change Parameter Type', 'Change Parameter Type', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Variable']",jgit,3e3a50db5e9c396769c24778f7f496c79068412d,04ab2dac3728f8e43dc42a9e700819dd2e7a4a93,MessageChain,0,1,1,0,0
1155,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Attribute Type', 'Change Parameter Type', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Change Variable Type', 'Change Parameter Type']",jgit,790ddb2983bce01d2d0b5b1049d5576fa0c136a8,a1c614433cf2bc415f299f82146a178f61d306e1,MessageChain,5,4,0,1,4
1155,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Attribute Type', 'Change Parameter Type', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Change Variable Type', 'Change Parameter Type']",jgit,790ddb2983bce01d2d0b5b1049d5576fa0c136a8,a1c614433cf2bc415f299f82146a178f61d306e1,FeatureEnvy,5,3,0,2,3
1155,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Attribute Type', 'Change Parameter Type', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Change Variable Type', 'Change Parameter Type']",jgit,790ddb2983bce01d2d0b5b1049d5576fa0c136a8,a1c614433cf2bc415f299f82146a178f61d306e1,DispersedCoupling,1,1,0,0,1
1155,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Attribute Type', 'Change Parameter Type', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Change Variable Type', 'Change Parameter Type']",jgit,790ddb2983bce01d2d0b5b1049d5576fa0c136a8,a1c614433cf2bc415f299f82146a178f61d306e1,LongMethod,3,3,0,0,3
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,FeatureEnvy,2,0,0,2,0
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,LongMethod,1,4,3,0,1
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,DispersedCoupling,1,1,0,0,1
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,ShotgunSurgery,1,2,1,0,1
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,IntensiveCoupling,1,0,0,1,0
1170,"['Inline Variable', 'Parameterize Variable', 'Extract Method', 'Change Variable Type', 'Inline Method', 'Extract Method', 'Change Variable Type', 'Rename Variable']",jgit,0d94a5ca666abbc787392565bbeb96c47dd36e7e,53db8541857829f68f55b2e4aa740720f03e5ad6,LongParameterList,0,1,1,0,0
1322,"['Change Return Type', 'Rename Method', 'Change Attribute Type', 'Move Attribute', 'Move Method']",jgit,67263e2056108e471d684c3cef9e719724b51220,11fd0fe03ae471d1a6528070b4fee884b0ffea1d,FeatureEnvy,1,0,0,1,0
1354,"['Change Attribute Type', 'Change Return Type', 'Move Attribute', 'Extract Method', 'Extract Method']",jgit,38327a54a86697458a1b326278e04833c105c00e,4c7e100910cb1b40fc3aed0a21abe0806645c02a,FeatureEnvy,2,0,0,2,0
1354,"['Change Attribute Type', 'Change Return Type', 'Move Attribute', 'Extract Method', 'Extract Method']",jgit,38327a54a86697458a1b326278e04833c105c00e,4c7e100910cb1b40fc3aed0a21abe0806645c02a,LongParameterList,1,0,0,1,0
1379,"['Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method']",jgit,4c14b7623dd2ff943350eb0f80d899b00450794f,9239c1038562c9c16a49165e3293f8c895ef50c2,FeatureEnvy,5,3,0,2,3
1379,"['Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method']",jgit,4c14b7623dd2ff943350eb0f80d899b00450794f,9239c1038562c9c16a49165e3293f8c895ef50c2,LongMethod,1,6,5,0,1
1379,"['Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Method']",jgit,4c14b7623dd2ff943350eb0f80d899b00450794f,9239c1038562c9c16a49165e3293f8c895ef50c2,MessageChain,4,4,0,0,4
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,FeatureEnvy,2,3,1,0,2
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,LongMethod,3,2,0,1,2
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,LongParameterList,1,0,0,1,0
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,ShotgunSurgery,1,0,0,1,0
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,BrainMethod,1,1,0,0,1
1406,"['Rename Method', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Change Attribute Type', 'Change Return Type', 'Rename Attribute', 'Rename Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Attribute', 'Push Down Attribute', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Attribute', 'Inline Method', 'Inline Method', 'Inline Method', 'Extract Method', 'Change Return Type', 'Extract Method']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,8da17c50469f0864e710faf9d068ce2abe1f92fc,IntensiveCoupling,0,1,1,0,0
1428,"['Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Rename Variable', 'Rename Method', 'Rename Variable', 'Rename Variable']",jgit,2b23aac1c01f1df0d22d1ef052b87d9c462e6b77,e2e38792b5403da38d5e3ab0e15b626e051107f2,LongMethod,1,0,0,1,0
1428,"['Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Rename Variable', 'Rename Method', 'Rename Variable', 'Rename Variable']",jgit,2b23aac1c01f1df0d22d1ef052b87d9c462e6b77,e2e38792b5403da38d5e3ab0e15b626e051107f2,FeatureEnvy,1,1,0,0,1
1428,"['Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Rename Variable', 'Rename Method', 'Rename Variable', 'Rename Variable']",jgit,2b23aac1c01f1df0d22d1ef052b87d9c462e6b77,e2e38792b5403da38d5e3ab0e15b626e051107f2,LongParameterList,1,1,0,0,1
1428,"['Change Variable Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Rename Variable', 'Rename Method', 'Rename Variable', 'Rename Variable']",jgit,2b23aac1c01f1df0d22d1ef052b87d9c462e6b77,e2e38792b5403da38d5e3ab0e15b626e051107f2,IntensiveCoupling,1,2,1,0,1
1446,"['Rename Attribute', 'Extract Method', 'Extract Attribute', 'Change Return Type', 'Change Return Type', 'Change Return Type', 'Change Return Type']",jgit,a215914a5638726ab4533332e97d6abe6e7e9657,8612c0ace184797f32204e8e8126f20cf5f02214,LongMethod,1,0,0,1,0
1446,"['Rename Attribute', 'Extract Method', 'Extract Attribute', 'Change Return Type', 'Change Return Type', 'Change Return Type', 'Change Return Type']",jgit,a215914a5638726ab4533332e97d6abe6e7e9657,8612c0ace184797f32204e8e8126f20cf5f02214,LongParameterList,0,1,1,0,0
1509,"['Extract Class', 'Move Method', 'Push Down Method', 'Push Down Method', 'Extract Variable', 'Extract Variable']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,515deaf7e503738b4c53c3c2dfd6d7acab3bef18,DispersedCoupling,2,1,0,1,1
1509,"['Extract Class', 'Move Method', 'Push Down Method', 'Push Down Method', 'Extract Variable', 'Extract Variable']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,515deaf7e503738b4c53c3c2dfd6d7acab3bef18,FeatureEnvy,2,1,0,1,1
1509,"['Extract Class', 'Move Method', 'Push Down Method', 'Push Down Method', 'Extract Variable', 'Extract Variable']",jgit,ab697ff18b09e5d49e028b7a32844d408b02ccf2,515deaf7e503738b4c53c3c2dfd6d7acab3bef18,IntensiveCoupling,0,2,2,0,0
1579,"['Change Parameter Type', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Return Type', 'Change Parameter Type', 'Move Method', 'Change Variable Type', 'Move Method', 'Move Method', 'Move Class']",jgit,3cb59216f50f0af652dd0204654f820fed0e36fc,ad5238dc67aa5922c425e6bc829e1152c2e20439,FeatureEnvy,3,2,0,1,2
1579,"['Change Parameter Type', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Return Type', 'Change Parameter Type', 'Move Method', 'Change Variable Type', 'Move Method', 'Move Method', 'Move Class']",jgit,3cb59216f50f0af652dd0204654f820fed0e36fc,ad5238dc67aa5922c425e6bc829e1152c2e20439,LongParameterList,3,2,0,1,2
1579,"['Change Parameter Type', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Return Type', 'Change Parameter Type', 'Move Method', 'Change Variable Type', 'Move Method', 'Move Method', 'Move Class']",jgit,3cb59216f50f0af652dd0204654f820fed0e36fc,ad5238dc67aa5922c425e6bc829e1152c2e20439,IntensiveCoupling,1,1,0,0,1
1579,"['Change Parameter Type', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Return Type', 'Change Parameter Type', 'Move Method', 'Change Variable Type', 'Move Method', 'Move Method', 'Move Class']",jgit,3cb59216f50f0af652dd0204654f820fed0e36fc,ad5238dc67aa5922c425e6bc829e1152c2e20439,LongMethod,0,1,1,0,0
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,FeatureEnvy,3,2,0,1,2
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,LongMethod,3,2,0,1,2
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,LongParameterList,1,1,0,0,1
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,ShotgunSurgery,1,1,0,0,1
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,BrainMethod,1,1,0,0,1
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,FeatureEnvy,3,2,0,1,2
1586,"['Extract Method', 'Extract Method']",jgit,c80181c7379a3564df02503441c563b10a855808,cc905e7d4be2334cdea984cf478901e904770292,LongMethod,3,2,0,1,2
